0.010856,0.01722,-0.0063639,0.006958,10386,1.7659,0.19,0,0,0.22715,1.7659,0,0,-0.0020636,-0.0013609,0.0098364,18.938,13.878,-0.00011884,-7.7408e-05,10643,0.053031,5993.6,4392.1,0,0,-0.11215,2.3789,2.6229
0.010955,0.017219,-0.0062637,0.0069563,10380,1.8326,0.2,0,0,0.24484,1.8346,0,0,-0.0020597,-0.0014837,0.0098278,20.434,14.974,-0.00012823,-8.3525e-05,10643,-5.8195,5990.2,4389.6,0,0,-0.1209,2.3636,2.6229
0.01106,0.017218,-0.0061585,0.0069545,10379,1.901,0.21,0,0,0.26317,1.9032,0,0,-0.0020797,-0.001611,0.0098189,21.986,16.112,-0.00013796,-8.9868e-05,10643,-6.4588,5989.8,4389.4,0,0,-0.13,2.3476,2.6229
0.011168,0.017217,-0.0060492,0.0069527,10374,1.9678,0.22,0,0,0.28222,1.9718,0,0,-0.0021018,-0.0017434,0.0098097,23.594,17.29,-0.00014805,-9.644e-05,10643,-12.007,5986.6,4387,0,0,-0.13944,2.3311,2.6229
0.011284,0.017216,-0.005932,0.0069507,10373,2.0361,0.23,0,-0.011284,0.30195,2.0404,0,0,-0.0022023,-0.0018802,0.0098002,25.257,18.509,-0.00015849,-0.00010324,10643,-12.86,5986.1,4386.7,1623.3,0,-0.14921,2.314,2.6229
0.011397,0.017215,-0.0058177,0.0069487,10369,2.1033,0.24,2.3259e-07,-0.0025781,0.32234,2.1089,0.010734,0.007533,-0.0021759,-0.0020219,0.0097903,26.973,19.766,-0.00016925,-0.00011025,10643,-16.645,5983.9,4385.1,402.72,-0.041866,-0.15933,2.2963,2.6229
0.011453,0.017214,-0.0057604,0.0069467,10367,2.1713,0.25,-7.2979e-05,-0.00086579,0.34344,2.1774,0.013237,0.0094021,-0.0020876,-0.0020929,0.0097801,28.746,21.065,-0.00018038,-0.0001175,10643,-18.402,5982.9,4384.3,137.42,13.124,-0.16969,2.2779,2.6229
0.011502,0.017212,-0.0057107,0.0069446,10366,2.2393,0.26,-7.0527e-05,-0.00062747,0.36521,2.2459,0.014028,0.0099567,-0.0020551,-0.0021496,0.0097696,30.575,22.405,-0.00019185,-0.00012497,10643,-19.962,5982,4383.7,99.813,12.683,-0.18037,2.2589,2.623
0.011542,0.017211,-0.0056689,0.0069424,10363,2.3069,0.27,-7.9367e-05,-0.00059255,0.38768,2.3145,0.014548,0.01034,-0.0018759,-0.0022062,0.0097588,32.459,23.786,-0.00020368,-0.00013267,10643,-22.89,5980.3,4382.4,94.288,14.272,-0.19138,2.2393,2.6231
0.011583,0.01721,-0.0056266,0.0069401,10362,2.3751,0.28,-8.3863e-05,-0.00059539,0.41083,2.383,0.015027,0.010687,-0.0016948,-0.0022631,0.0097477,34.398,25.207,-0.00021584,-0.0001406,10643,-23.801,5979.8,4382,94.738,15.079,-0.20272,2.2192,2.6232
0.011634,0.017208,-0.0055742,0.0069378,10360,2.4429,0.29,-8.9222e-05,-0.00061465,0.43465,2.4515,0.015498,0.011031,-0.0016776,-0.0023216,0.0097362,36.392,26.668,-0.00022836,-0.00014875,10643,-25.742,5978.7,4381.2,97.786,16.041,-0.2144,2.1984,2.6233
0.011686,0.017207,-0.0055212,0.0069354,10358,2.5107,0.3,-9.4571e-05,-0.0006284,0.45917,2.52,0.01598,0.011383,-0.0016506,-0.002381,0.0097244,38.44,28.169,-0.00024121,-0.00015712,10643,-27.778,5977.5,4380.4,99.961,17.002,-0.22641,2.177,2.6234
0.011734,0.017205,-0.0054709,0.0069329,10357,2.579,0.31,-0.00010018,-0.00063819,0.48437,2.5885,0.016467,0.011739,-0.0015527,-0.0024417,0.0097123,40.543,29.71,-0.00025441,-0.00016572,10643,-28.512,5977.1,4380,101.51,18.01,-0.23875,2.155,2.6236
0.011795,0.017204,-0.005409,0.0069304,10356,2.647,0.32,-0.00010598,-0.00066118,0.51026,2.657,0.016953,0.012096,-0.0016482,-0.0025035,0.0096999,42.701,31.292,-0.00026795,-0.00017454,10643,-29.793,5976.4,4379.5,105.14,19.051,-0.25142,2.1325,2.6237
0.011857,0.017202,-0.005345,0.0069278,10354,2.7149,0.33,-0.00011195,-0.00067929,0.53683,2.7254,0.017453,0.012463,-0.001765,-0.0025664,0.0096871,44.914,32.913,-0.00028183,-0.00018358,10643,-31.62,5975.3,4378.7,108,20.121,-0.26443,2.1093,2.6238
0.011925,0.017201,-0.0052757,0.0069251,10353,2.7831,0.34,-0.00011817,-0.00069953,0.56409,2.7939,0.01796,0.012837,-0.0019622,-0.0026301,0.0096741,47.18,34.574,-0.00029605,-0.00019285,10643,-32.451,5974.8,4378.4,111.2,21.239,-0.27777,2.0855,2.6239
0.01199,0.017199,-0.0052094,0.0069224,10353,2.8514,0.35,-0.00012463,-0.00071281,0.59203,2.8623,0.018477,0.013219,-0.0020794,-0.0026953,0.0096607,49.501,36.274,-0.00031061,-0.00020233,10643,-32.617,5974.7,4378.3,113.3,22.397,-0.29144,2.0612,2.6241
0.012059,0.017197,-0.0051386,0.0069196,10351,2.9193,0.36,-0.00013133,-0.00073145,0.62064,2.9308,0.018996,0.013603,-0.0022734,-0.0027606,0.009647,51.875,38.014,-0.00032552,-0.00021204,10643,-34.344,5973.7,4377.6,116.24,23.599,-0.30544,2.0362,2.6242
0.012127,0.017195,-0.0050687,0.0069167,10350,2.9874,0.37,-0.00013822,-0.00074688,0.64997,2.9992,0.019522,0.013993,-0.0024259,-0.0028273,0.009633,54.304,39.794,-0.00034075,-0.00022196,10643,-35.355,5973.1,4377.1,118.68,24.836,-0.31977,2.0106,2.6243
0.012194,0.017194,-0.0049997,0.0069138,10350,3.0557,0.38,-0.00014536,-0.00076148,0.67997,3.0676,0.020051,0.014386,-0.0025488,-0.0028946,0.0096186,56.786,41.613,-0.00035633,-0.00023211,10643,-35.91,5972.8,4376.9,120.98,26.115,-0.33443,1.9845,2.6245
0.012264,0.017192,-0.0049274,0.0069108,10350,3.124,0.39,-0.0001527,-0.0007802,0.71065,3.1361,0.020583,0.014782,-0.00272,-0.0029627,0.009604,59.322,43.471,-0.00037224,-0.00024248,10643,-36.053,5972.7,4376.9,123.93,27.432,-0.34942,1.9577,2.6246
0.012327,0.01719,-0.0048628,0.0069077,10349,3.1921,0.4,-0.00016025,-0.00078966,0.742,3.2045,0.02112,0.015184,-0.0027368,-0.003031,0.009589,61.911,45.369,-0.00038849,-0.00025306,10643,-37.049,5972.2,4376.4,125.43,28.786,-0.36474,1.9303,2.6248
0.01239,0.017188,-0.0047979,0.0069046,10348,3.2603,0.41,-0.00016804,-0.00080337,0.77407,3.2729,0.021653,0.015583,-0.0027447,-0.0031001,0.0095738,64.554,47.305,-0.00040507,-0.00026386,10643,-37.867,5971.7,4376.1,127.59,30.183,-0.3804,1.9024,2.6249
0.012454,0.017186,-0.0047323,0.0069014,10347,3.3285,0.42,-0.00017601,-0.00081932,0.8068,3.3413,0.022186,0.015984,-0.0027497,-0.00317,0.0095582,67.249,49.281,-0.00042199,-0.00027488,10643,-38.448,5971.4,4375.8,130.1,31.609,-0.39638,1.8738,2.6251
0.012514,0.017184,-0.00467,0.0068981,10347,3.3968,0.43,-0.00018416,-0.0008325,0.84023,3.4097,0.022721,0.016388,-0.0026819,-0.0032405,0.0095423,69.998,51.295,-0.00043923,-0.00028611,10643,-38.775,5971.2,4375.7,132.18,33.071,-0.41268,1.8447,2.6252
0.012567,0.017182,-0.0046149,0.0068948,10347,3.4651,0.44,-0.00019253,-0.00084048,0.87432,3.4781,0.023255,0.016792,-0.0024716,-0.0033112,0.0095261,72.799,53.348,-0.00045681,-0.00029757,10643,-38.953,5971.1,4375.6,133.43,34.569,-0.42932,1.8149,2.6254
0.012631,0.01718,-0.0045482,0.0068913,10346,3.5334,0.45,-0.00020109,-0.00086481,0.9091,3.5465,0.023782,0.017192,-0.0024612,-0.0033827,0.0095096,75.654,55.439,-0.00047472,-0.00030923,10643,-39.271,5970.9,4375.5,137.27,36.102,-0.44629,1.7845,2.6256
0.012691,0.017177,-0.0044858,0.0068879,10346,3.6016,0.46,-0.0002098,-0.00088126,0.94457,3.6149,0.024319,0.0176,-0.002362,-0.0034546,0.0094927,78.56,57.569,-0.00049296,-0.00032111,10643,-39.98,5970.5,4375.2,139.86,37.662,-0.46358,1.7536,2.6257
0.012757,0.017175,-0.0044183,0.0068843,10345,3.6698,0.47,-0.00021876,-0.00090358,0.98072,3.6833,0.024856,0.018011,-0.0023466,-0.0035269,0.0094756,81.519,59.738,-0.00051153,-0.00033321,10643,-40.505,5970.2,4375,143.37,39.267,-0.4812,1.722,2.6259
0.012825,0.017173,-0.0043477,0.0068807,10345,3.7381,0.48,-0.00022795,-0.00092692,1.0176,3.7517,0.0254,0.018428,-0.0023749,-0.0035999,0.0094581,84.531,61.944,-0.00053043,-0.00034552,10643,-40.855,5970,4374.8,147.04,40.912,-0.49915,1.6898,2.6261
0.012899,0.01717,-0.0042713,0.006877,10345,3.8064,0.49,-0.0002374,-0.00095397,1.0551,3.8201,0.025952,0.018851,-0.0025033,-0.0036731,0.0094404,87.594,64.189,-0.00054965,-0.00035804,10643,-41.024,5969.9,4374.8,151.29,42.602,-0.51742,1.6571,2.6263
0.012968,0.017168,-0.0041995,0.0068733,10345,3.8748,0.5,-0.00024712,-0.00097286,1.0933,3.8885,0.026514,0.019283,-0.0025322,-0.003747,0.0094223,90.709,66.472,-0.00056919,-0.00037077,10643,-41.101,5969.8,4374.7,154.26,44.34,-0.53602,1.6237,2.6265
0.013033,0.017165,-0.0041326,0.0068695,10345,3.9432,0.51,-0.00025714,-0.00098737,1.1322,3.9569,0.027077,0.019718,-0.0024663,-0.0038207,0.0094039,93.875,68.792,-0.00058906,-0.00038371,10643,-41.11,5969.8,4374.7,156.54,46.132,-0.55495,1.5897,2.6266
0.013106,0.017163,-0.0040572,0.0068656,10344,4.0115,0.52,-0.00026741,-0.0010132,1.1717,4.0253,0.027637,0.020152,-0.0025522,-0.0038948,0.0093852,97.094,71.151,-0.00060926,-0.00039687,10643,-41.331,5969.7,4374.6,160.61,47.969,-0.5742,1.5552,2.6268
0.013178,0.01716,-0.0039828,0.0068616,10344,4.0798,0.53,-0.00027789,-0.0010358,1.212,4.0937,0.028205,0.020594,-0.0026169,-0.0039686,0.0093662,100.36,73.546,-0.00062989,-0.00041023,10643,-41.703,5969.5,4374.5,164.15,49.842,-0.59378,1.52,2.627
0.013247,0.017158,-0.0039108,0.0068576,10344,4.1481,0.54,-0.00028864,-0.0010556,1.2529,4.1621,0.028777,0.02104,-0.0026295,-0.0040427,0.0093469,103.68,75.98,-0.00065097,-0.0004238,10643,-41.992,5969.3,4374.3,167.26,51.763,-0.61368,1.4842,2.6273
0.013315,0.017155,-0.0038399,0.0068535,10343,4.2164,0.55,-0.00029966,-0.001075,1.2946,4.2305,0.029349,0.021488,-0.0026091,-0.0041171,0.0093272,107.05,78.45,-0.00067238,-0.00043771,10643,-42.209,5969.2,4374.3,170.3,53.732,-0.6339,1.4478,2.6275
0.013389,0.017153,-0.0037639,0.0068494,10343,4.2847,0.56,-0.00031093,-0.0011006,1.3369,4.2988,0.029921,0.021939,-0.0026862,-0.0041911,0.0093071,110.48,80.958,-0.00069412,-0.00045187,10643,-42.336,5969.1,4374.2,174.32,55.745,-0.65445,1.4109,2.6277
0.013471,0.01715,-0.0036788,0.0068452,10343,4.3531,0.57,-0.00032244,-0.0011341,1.3798,4.3672,0.030499,0.022394,-0.002924,-0.0042654,0.0092867,113.95,83.502,-0.00071617,-0.00046624,10643,-42.351,5969.1,4374.2,179.55,57.799,-0.67532,1.3733,2.6279
0.013554,0.017147,-0.0035928,0.0068409,10343,4.4215,0.58,-0.00033422,-0.0011642,1.4235,4.4356,0.031091,0.022862,-0.0031753,-0.0043396,0.0092661,117.47,86.084,-0.00073854,-0.00048081,10643,-42.295,5969.1,4374.2,184.28,59.902,-0.69652,1.3351,2.6281
0.013643,0.017144,-0.0035017,0.0068365,10343,4.4899,0.59,-0.00034634,-0.0011969,1.4679,4.504,0.031691,0.023337,-0.0035183,-0.0044137,0.0092451,121.04,88.702,-0.00076123,-0.00049559,10643,-42.151,5969.2,4374.3,189.4,62.065,-0.71804,1.2963,2.6283
0.013728,0.017141,-0.0034139,0.0068321,10343,4.5583,0.6,-0.00035881,-0.0012233,1.5129,4.5724,0.032303,0.023823,-0.0038029,-0.0044873,0.0092238,124.67,91.356,-0.00078424,-0.00051058,10643,-42.249,5969.2,4374.2,193.52,64.289,-0.73988,1.2569,2.6286
0.01382,0.017138,-0.0033183,0.0068276,10343,4.6266,0.61,-0.00037165,-0.0012572,1.5587,4.6407,0.032918,0.024314,-0.0042365,-0.0045603,0.0092022,128.34,94.047,-0.00080756,-0.00052577,10643,-42.373,5969.1,4374.2,198.82,66.578,-0.76204,1.2169,2.6288
0.013898,0.017135,-0.0032377,0.006823,10343,4.695,0.62,-0.00038481,-0.0012731,1.6051,4.7091,0.033545,0.024815,-0.0043876,-0.0046333,0.0091803,132.06,96.775,-0.00083119,-0.00054116,10643,-42.454,5969,4374.1,201.3,68.924,-0.78452,1.1763,2.6291
0.013969,0.017132,-0.0031631,0.0068184,10343,4.7633,0.63,-0.00039833,-0.001287,1.6522,4.7775,0.034163,0.025313,-0.0044335,-0.0047054,0.0091581,135.83,99.538,-0.00085514,-0.00055676,10643,-42.479,5969,4374.1,203.49,71.334,-0.80732,1.1351,2.6293
0.014038,0.017129,-0.0030916,0.0068137,10343,4.8317,0.64,-0.00041211,-0.0013028,1.7,4.8459,0.034771,0.025805,-0.004427,-0.004777,0.0091356,139.65,102.34,-0.0008794,-0.00057257,10643,-42.438,5969.1,4374.2,205.96,73.788,-0.83044,1.0933,2.6296
0.014105,0.017126,-0.0030205,0.0068089,10343,4.9001,0.65,-0.00042607,-0.0013222,1.7484,4.9143,0.03537,0.026294,-0.0044091,-0.0048485,0.0091128,143.52,105.17,-0.00090396,-0.00058857,10643,-42.326,5969.1,4374.2,208.99,76.275,-0.85388,1.0509,2.6298
0.014168,0.017123,-0.0029547,0.0068041,10343,4.9686,0.66,-0.00044021,-0.001339,1.7975,4.9826,0.035964,0.026781,-0.0042983,-0.0049194,0.0090897,147.44,108.04,-0.00092884,-0.00060478,10643,-42.18,5969.2,4374.3,211.61,78.791,-0.87763,1.0079,2.6301
0.014236,0.017119,-0.0028835,0.0067992,10344,5.037,0.67,-0.00045454,-0.0013648,1.8474,5.051,0.03655,0.027264,-0.0042936,-0.0049895,0.0090663,151.4,110.95,-0.00095402,-0.00062118,10643,-41.961,5969.3,4374.4,215.62,81.34,-0.90171,0.96423,2.6304
0.01431,0.017116,-0.0028061,0.0067942,10344,5.1054,0.68,-0.00046904,-0.0013972,1.8979,5.1194,0.037136,0.027749,-0.0044019,-0.0050596,0.0090426,155.42,113.89,-0.00097951,-0.00063778,10643,-42.011,5969.3,4374.3,220.68,83.92,-0.9261,0.92,2.6306
0.014394,0.017112,-0.0027183,0.0067892,10343,5.1737,0.69,-0.00048377,-0.0014381,1.9491,5.1878,0.037729,0.028242,-0.0047117,-0.0051286,0.0090186,159.48,116.87,-0.0010053,-0.00065459,10643,-42.17,5969.2,4374.3,227.06,86.539,-0.95081,0.87517,2.6309
0.014478,0.017109,-0.0026312,0.0067841,10344,5.2421,0.7,-0.0004988,-0.0014742,2.001,5.2562,0.038338,0.028748,-0.0050069,-0.0051976,0.0089943,163.59,119.88,-0.0010314,-0.00067158,10643,-42.142,5969.2,4374.3,232.67,89.21,-0.97584,0.82972,2.6312
0.01455,0.017105,-0.0025552,0.0067789,10344,5.3105,0.71,-0.00051422,-0.0014967,2.0535,5.3245,0.038955,0.029262,-0.0051043,-0.0052657,0.0089698,167.74,122.92,-0.0010578,-0.00068878,10643,-42.107,5969.2,4374.3,236.18,91.949,-1.0012,0.78367,2.6315
0.01463,0.017102,-0.0024715,0.0067736,10344,5.3789,0.72,-0.00053003,-0.0015294,2.1068,5.3929,0.039567,0.029776,-0.0053538,-0.0053327,0.0089449,171.94,126,-0.0010845,-0.00070616,10643,-41.959,5969.3,4374.4,241.27,94.757,-1.0268,0.73702,2.6318
0.014706,0.017098,-0.0023921,0.0067683,10344,5.4474,0.73,-0.00054614,-0.001557,2.1607,5.4613,0.040182,0.030296,-0.0055213,-0.0053997,0.0089197,176.19,129.12,-0.0011115,-0.00072374,10643,-41.762,5969.4,4374.4,245.56,97.618,-1.0528,0.68975,2.6321
0.014786,0.017094,-0.0023079,0.0067629,10344,5.5159,0.74,-0.00056258,-0.0015905,2.2153,5.5297,0.040797,0.030817,-0.005798,-0.0054651,0.0088943,180.49,132.26,-0.0011388,-0.00074152,10643,-41.458,5969.6,4374.6,250.76,100.54,-1.0791,0.64188,2.6324
0.014856,0.01709,-0.0022348,0.0067575,10344,5.5843,0.75,-0.00057932,-0.0016122,2.2706,5.5981,0.041416,0.031344,-0.0058662,-0.0055302,0.0088686,184.83,135.45,-0.0011663,-0.00075948,10643,-41.346,5969.7,4374.6,254.12,103.5,-1.1057,0.5934,2.6327
0.014926,0.017086,-0.0021604,0.0067519,10344,5.6527,0.76,-0.00059639,-0.0016383,2.3266,5.6665,0.042026,0.031868,-0.0059816,-0.0055934,0.0088425,189.22,138.66,-0.0011942,-0.00077764,10643,-41.355,5969.7,4374.6,258.18,106.53,-1.1326,0.54431,2.633
0.014989,0.017082,-0.002093,0.0067463,10344,5.721,0.77,-0.00061372,-0.0016592,2.3833,5.7348,0.042631,0.032391,-0.0059655,-0.0056564,0.0088162,193.65,141.91,-0.0012224,-0.00079598,10643,-41.378,5969.7,4374.6,261.43,109.6,-1.1598,0.49462,2.6333
0.015053,0.017078,-0.0020249,0.0067407,10344,5.7894,0.78,-0.00063129,-0.0016843,2.4406,5.8032,0.043227,0.03291,-0.0059793,-0.005718,0.0087896,198.13,145.19,-0.0012508,-0.00081452,10643,-41.348,5969.7,4374.6,265.32,112.71,-1.1874,0.44431,2.6336
0.015134,0.017074,-0.0019407,0.006735,10344,5.8579,0.79,-0.00064907,-0.0017277,2.4986,5.8716,0.043817,0.033428,-0.0062931,-0.0057793,0.0087627,202.66,148.51,-0.0012795,-0.00083323,10643,-41.155,5969.8,4374.7,272.05,115.86,-1.2152,0.39339,2.634
0.015208,0.01707,-0.0018624,0.0067292,10345,5.9264,0.8,-0.00066706,-0.0017618,2.5574,5.94,0.044419,0.033957,-0.0065098,-0.0058393,0.0087356,207.23,151.86,-0.0013086,-0.00085214,10643,-40.904,5969.9,4374.8,277.32,119.04,-1.2434,0.34187,2.6343
0.015281,0.017066,-0.0017851,0.0067233,10345,5.9949,0.81,-0.00068539,-0.0017948,2.6168,6.0084,0.045023,0.03449,-0.0067184,-0.0058984,0.0087081,211.84,155.24,-0.0013379,-0.00087123,10643,-40.563,5970.1,4374.9,282.43,122.29,-1.2719,0.28974,2.6346
0.015345,0.017061,-0.001716,0.0067174,10345,6.0633,0.82,-0.00070405,-0.0018199,2.6768,6.0768,0.045626,0.035026,-0.006791,-0.005956,0.0086804,216.5,158.65,-0.0013675,-0.0008905,10643,-40.479,5970.2,4375,286.31,125.59,-1.3006,0.23699,2.635
0.015405,0.017057,-0.0016516,0.0067113,10345,6.1317,0.83,-0.00072304,-0.0018429,2.7376,6.1452,0.046221,0.035559,-0.0067861,-0.0060125,0.0086524,221.2,162.1,-0.0013973,-0.00090996,10643,-40.453,5970.2,4375,289.87,128.94,-1.3297,0.18363,2.6353
0.015464,0.017053,-0.0015887,0.0067053,10345,6.2001,0.84,-0.0007423,-0.0018677,2.7991,6.2135,0.046805,0.036088,-0.0067645,-0.0060681,0.0086241,225.95,165.58,-0.0014275,-0.00092959,10643,-40.387,5970.2,4375,293.71,132.34,-1.3591,0.12967,2.6357
0.015517,0.017048,-0.0015306,0.0066991,10345,6.2685,0.85,-0.00076178,-0.0018907,2.8612,6.2819,0.04738,0.036613,-0.0066674,-0.0061225,0.0085955,230.74,169.09,-0.0014579,-0.00094941,10643,-40.249,5970.3,4375.1,297.25,135.78,-1.3888,0.075087,2.636
0.01557,0.017043,-0.0014732,0.0066929,10346,6.337,0.86,-0.00078145,-0.001916,2.924,6.3503,0.047944,0.037132,-0.0065646,-0.006176,0.0085667,235.57,172.63,-0.0014886,-0.0009694,10643,-40.023,5970.5,4375.2,301.17,139.25,-1.4188,0.019897,2.6364
0.015626,0.017039,-0.0014126,0.0066866,10346,6.4055,0.87,-0.00080128,-0.0019472,2.9875,6.4187,0.048498,0.037648,-0.0065334,-0.0062284,0.0085375,240.45,176.2,-0.0015195,-0.00098957,10643,-39.687,5970.6,4375.3,305.98,142.75,-1.4491,-0.035906,2.6368
0.015682,0.017034,-0.0013522,0.0066803,10346,6.4739,0.88,-0.00082129,-0.0019791,3.0517,6.4871,0.049048,0.038164,-0.006509,-0.0062797,0.0085081,245.37,179.81,-0.0015508,-0.0010099,10643,-39.519,5970.7,4375.4,310.9,146.28,-1.4798,-0.092322,2.6372
0.015742,0.017029,-0.0012868,0.0066739,10346,6.5423,0.89,-0.0008415,-0.0020169,3.1166,6.5555,0.049595,0.03868,-0.0065978,-0.0063295,0.0084785,250.33,183.44,-0.0015823,-0.0010304,10643,-39.603,5970.7,4375.4,316.73,149.84,-1.5107,-0.14935,2.6375
0.0158,0.017024,-0.0012243,0.0066674,10346,6.6107,0.9,-0.00086194,-0.0020512,3.1821,6.6239,0.050144,0.039201,-0.0066352,-0.0063787,0.0084485,255.33,187.11,-0.001614,-0.0010511,10643,-39.537,5970.7,4375.4,322.01,153.44,-1.5419,-0.20699,2.6379
0.015866,0.017019,-0.0011533,0.0066608,10346,6.6792,0.91,-0.00088266,-0.0020944,3.2484,6.6923,0.050691,0.039724,-0.0068393,-0.0064271,0.0084183,260.37,190.8,-0.0016461,-0.001072,10643,-39.314,5970.9,4375.5,328.66,157.08,-1.5734,-0.26525,2.6383
0.015925,0.017014,-0.0010892,0.0066542,10347,6.7477,0.92,-0.00090367,-0.002129,3.3153,6.7607,0.051245,0.040254,-0.0069306,-0.0064741,0.0083878,265.46,194.53,-0.0016784,-0.001093,10643,-38.993,5971,4375.6,333.98,160.78,-1.6053,-0.32412,2.6387
0.015987,0.017009,-0.0010215,0.0066475,10347,6.8162,0.93,-0.00092503,-0.0021678,3.3829,6.8291,0.051795,0.040786,-0.0070983,-0.0065201,0.0083571,270.58,198.28,-0.0017109,-0.0011142,10643,-38.676,5971.2,4375.7,339.95,164.53,-1.6374,-0.3836,2.6391
